部門名,穀類,いも・豆類,野菜,果実,その他の食用作物,非食用作物,畜産,農業サービス,育林,素材,特用林産物,海面漁業,内水面漁業,石炭・原油・天然ガス,砂利・砕石,その他の鉱物,畜産食料品,水産食料品,精穀・製粉,めん・パン・菓子類,農産保存食料品,砂糖・油脂・調味料類,その他の食料品,酒類,その他の飲料,飼料・有機質肥料（別掲を除く。）,たばこ,紡績糸,織物,ニット生地,染色整理,その他の繊維工業製品,織物製・ニット製衣服,その他の衣服・身の回り品,その他の繊維既製品,木材,その他の木製品,家具・装備品,パルプ,紙・板紙,加工紙,紙製容器,その他の紙加工品,印刷・製版・製本,化学肥料,ソーダ工業製品,その他の無機化学工業製品,石油化学系基礎製品,脂肪族中間物・環式中間物・合成染料・有機顔料,合成ゴム,その他の有機化学工業製品,合成樹脂,化学繊維,医薬品,油脂加工製品・界面活性剤,化粧品・歯磨,塗料・印刷インキ,農薬,その他の化学最終製品,石油製品,石炭製品,プラスチック製品,タイヤ・チューブ,その他のゴム製品,革製履物,なめし革・革製品・毛皮（革製履物を除く。）,ガラス・ガラス製品,セメント・セメント製品,陶磁器,建設用土石製品,その他の窯業・土石製品,銑鉄・粗鋼,鉄屑,熱間圧延鋼材,鋼管,冷延・めっき鋼材,鋳鍛造品（鉄）,その他の鉄鋼製品,非鉄金属製錬・精製,非鉄金属屑,電線・ケーブル,その他の非鉄金属製品,建設用金属製品,建築用金属製品,ガス・石油機器・暖房・調理装置,その他の金属製品,ボイラ・原動機,ポンプ・圧縮機,運搬機械,冷凍機・温湿調整装置,その他のはん用機械,農業用機械,建設・鉱山機械,繊維機械,生活関連産業用機械,基礎素材産業用機械,金属加工機械,半導体製造装置,その他の生産用機械,事務用機械,サービス用・娯楽用機器,計測機器,医療用機械器具,光学機械・レンズ,武器,電子デバイス,その他の電子部品,産業用電気機器,民生用電気機器,電子応用装置,電気計測器,その他の電気機械,通信機器,映像・音響機器,電子計算機・同附属装置,乗用車,トラック・バス・その他の自動車,二輪自動車,自動車部品・同附属品,船舶・同修理,鉄道車両・同修理,航空機・同修理,その他の輸送機械,がん具・運動用品,その他の製造工業製品,再生資源回収・加工処理,住宅建築,非住宅建築,建設補修,公共事業,その他の土木建設,電力,都市ガス,熱供給業,水道,廃棄物処理,卸売,小売,金融,保険,不動産仲介及び賃貸,住宅賃貸料,住宅賃貸料（帰属家賃）,鉄道旅客輸送,鉄道貨物輸送,道路旅客輸送,道路貨物輸送（自家輸送を除く。）,外洋輸送,沿海・内水面輸送,港湾運送,航空輸送,貨物利用運送,倉庫,こん包,その他の運輸附帯サービス,郵便・信書便,通信,放送,情報サービス,インターネット附随サービス,映像・音声・文字情報制作,公務（中央）,公務（地方）,学校教育,社会教育・その他の教育,学術研究機関,企業内研究開発,医療,保健衛生,社会保険・社会福祉,介護,他に分類されない会員制団体,物品賃貸業（貸自動車業を除く。）,貸自動車業,広告,自動車整備,機械修理,その他の対事業所サービス,宿泊業,飲食サービス,洗濯・理容・美容・浴場業,娯楽サービス,その他の対個人サービス,事務用品,分類不明,内生部門計,家計外消費支出（列）,家計消費支出,対家計民間非営利団体消費支出,一般政府消費支出,一般政府消費支出（社会資本等減耗分）,県内総固定資本形成（公的）,県内総固定資本形成（民間）,在庫純増,県内最終需要計,県内需要合計,輸出,輸出（直接購入）,輸出計,移出,最終需要計,需要合計,（控除）輸入,（控除）輸入（直接購入）,（控除）関税,（控除）輸入品商品税,（控除）輸入計,（控除）移入,（控除）移輸入計,最終需要部門計,県内生産額,自給率,民間消費支出構成比
たばこ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2664,34976,0,0,0,0,0,22,37662,37662,0,0,0,0,37662,37662,-1803,-39,-2,-4777,-6621,-31041,-37662,0,0,0,
紡績糸,0,0,0,0,0,0,0,1,0,0,0,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,930,31,0,671,149,31,858,0,1,5,0,0,28,0,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,141,0,794,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,6,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0,1,3996,0,76,0,0,0,0,0,-122,-46,3950,30,0,30,2818,2802,6798,-1272,0,-16,-103,-1391,-2348,-3739,-937,3059,0.053417722,
織物,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,36,4,1,0,85,2103,58,929,0,1,114,2,21,1,0,36,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,82,845,894,0,0,17,0,0,0,103,0,0,0,0,0,0,0,0,0,267,1,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,515,13,0,5,0,0,26,0,0,0,65,2,0,411,81,0,1,0,14,48,0,7,5,16,0,0,0,0,0,1,0,1,20,0,0,0,0,0,1,0,0,0,2,4,8,0,0,0,5,0,0,0,0,1,0,0,2,1,0,0,0,0,3,4,0,1,1,1,0,0,0,0,20,5,0,1,32,0,50,8,7015,3,296,0,0,0,0,0,-1470,-1171,5844,0,18,18,2504,1351,8366,-967,0,-35,-80,-1082,-1655,-2737,-1386,5629,0.5316564,
ニット生地,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,7,10,0,0,0,0,0,-6,11,169,0,0,0,196,207,365,-16,0,-1,-1,-18,-147,-165,42,200,0.023668639,
染色整理,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,1230,7,0,2804,1366,37,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6056,0,0,0,0,0,0,0,0,0,6056,0,0,0,0,0,6056,0,0,0,0,0,-6001,-6001,-6001,55,0.009081902,
その他の繊維工業製品,5,0,0,0,0,0,1,0,0,1,4,493,2,0,0,0,0,0,0,0,0,0,0,0,58,0,0,355,35,5,0,162,195,24,517,6,2,202,13,2,5,2,227,9,1,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,86,1964,22,0,0,154,1,0,0,37,0,0,0,0,0,1,0,0,0,124,14,0,37,3,49,0,0,3,1,2,0,0,0,1,0,0,136,0,0,0,1,1,0,0,2723,1,0,33,0,0,12,0,0,0,381,51,0,490,101,1,4,0,13,76,0,103,56,179,21,4,0,0,0,6,6,10,164,2,0,0,0,0,26,0,5,5,27,74,167,0,0,6,67,2,1,1,0,5,0,4,17,5,0,0,0,0,30,43,8,13,10,8,0,0,2,0,120,48,0,21,209,22,409,2,10762,10,986,0,0,0,8,54,-256,802,11564,0,0,0,17046,17848,28610,-2037,0,-57,-164,-2258,-8824,-11082,6766,17528,0.041681079,
織物製・ニット製衣服,23,1,35,59,26,12,29,3,0,0,1,182,2,0,58,10,83,101,12,50,13,57,101,2,25,0,0,5,5,0,0,22,25,10,53,9,32,61,1,67,27,19,28,12,3,8,85,4,81,44,71,93,1,123,21,35,27,4,141,13,1,131,215,219,0,0,77,89,43,19,124,0,0,0,0,1,51,15,13,0,155,72,80,94,5,167,0,49,4,26,316,4,3,2,12,3,141,20,33,68,159,4,3,0,0,2937,530,649,17,0,1,110,195,0,13,99,16,0,412,51,0,9,1,4,117,0,117,79,105,62,68,58,12,0,54,179,117,2122,302,157,7,2,0,61,8,49,130,11,99,48,0,0,4,15,14,22,72,13,15,0,24,9,654,6,10,73,52,340,68,426,172,1763,31,1,8,69,60,454,30,127,77,341,216,0,15,18622,234,45879,0,0,0,0,107,331,46551,65173,1,25,26,7804,54381,73003,-34623,-86,-2463,-2965,-40137,-21351,-61488,-7107,11515,0.056541819,
その他の衣服・身の回り品,20,0,1,2,0,0,0,0,0,0,0,4,0,0,1,0,1,3,0,1,0,2,4,0,0,0,0,0,0,0,0,2,17,16,1,1,2,15,0,6,3,2,2,0,0,1,22,1,2,2,3,3,0,2,2,1,3,0,10,0,0,37,30,20,0,0,6,6,6,1,10,0,0,0,0,0,1,1,1,0,3,2,4,4,0,1,0,1,1,1,5,0,0,0,0,0,10,1,6,9,0,0,0,0,0,208,42,70,1,0,0,10,10,0,1,6,11,0,11,2,0,0,0,1,41,0,0,0,0,26,15,7,10,0,15,15,5,68,6,23,0,0,0,3,1,3,2,1,31,4,0,0,1,1,0,0,0,0,0,0,0,2,20,1,0,16,4,25,0,4,6,25,2,0,0,1,6,6,5,8,10,8,12,0,3,1140,410,7898,0,0,0,0,0,199,8507,9647,0,0,0,0,8507,9647,-6339,-706,-372,-534,-7951,-619,-8570,-63,1077,0.111640925,
その他の繊維既製品,30,0,0,0,0,1,1,52,0,0,0,65,0,0,2,0,0,0,0,0,0,0,0,1,3,0,0,0,3,0,0,1,23,12,113,0,0,9,0,1,0,1,8,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,200,0,0,0,1,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,1163,647,0,141,11,0,0,0,34,32,0,443,597,19,137,164,0,0,0,2,2,44,165,8,1,3,0,0,6,0,6,9,4,42,36,0,0,16,30,11,3,3,3,0,0,0,62,284,12,0,19,0,895,19,273,242,21,130,0,0,1,0,4,797,112,211,32,152,77,9,7748,1065,8801,0,0,0,1,754,593,11214,18962,6,158,164,8463,19841,27589,-6089,-6,-271,-509,-6875,-8975,-15850,3991,11739,0.164117709,
木材,0,0,0,0,0,0,126,0,4,-6,11,0,0,0,11,0,177,12,0,0,0,0,0,0,0,-31,0,0,0,0,0,0,0,0,0,150,2934,763,1855,0,1,0,173,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,284,1,23,0,2,0,6,0,0,0,0,1,0,0,0,0,0,527,0,0,0,0,0,0,0,2,0,0,0,0,0,0,9,66,0,28,110,1,1,0,8,269,265,12565,2097,728,232,431,430,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,495,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,18,0,0,0,15,20,0,0,24844,0,2,0,0,0,0,0,-241,-239,24605,20,0,20,11169,10950,35794,-8913,0,-280,-737,-9930,-11414,-21344,-10394,14450,0.132534038,
その他の木製品,0,0,1,3,0,1,0,2,1,0,1,68,0,0,0,0,5,40,0,5,5,2,23,16,11,0,0,0,0,0,0,1,6,1,1,1,91,352,0,0,0,1,0,0,0,0,0,0,9,0,24,2,0,1,0,0,10,0,53,0,0,64,0,5,0,0,445,4,243,21,93,0,0,0,0,0,7,0,0,0,1459,29,2,2,0,97,0,8,0,6,3,0,0,0,2,1,81,0,6,8,179,4,3,0,0,83,29,125,4,0,0,50,10,0,0,17,209,0,309,135,3,0,1,14,2707,0,11761,1126,364,87,273,10,1,0,0,0,53,218,25,0,0,0,0,0,0,0,0,0,0,24,0,0,10,653,3,1,6,5,0,0,1,4,1,4,2,7,11,0,5,6,4,9,2,0,0,1,0,36,20,339,25,42,32,0,2,22378,83,744,0,17,0,6,262,-362,750,23128,825,144,969,10638,12357,34735,-5017,-8,-125,-412,-5562,-15440,-21002,-8645,13733,0.09192321,
家具・装備品,0,0,0,0,0,0,0,0,0,0,0,14,1,0,26,4,31,11,0,20,5,12,51,0,14,0,0,1,4,0,0,22,11,1,7,2,1,399,0,45,22,16,14,15,3,7,130,5,99,126,69,78,3,205,10,14,22,2,153,9,0,395,136,148,0,0,33,63,49,13,80,0,0,0,0,0,43,0,7,0,70,57,13,54,1,34,0,6,7,8,90,3,2,3,5,0,65,22,4,34,62,6,0,0,0,1800,183,418,17,0,1,61,53,0,23,150,152,0,397,379,2,7,3,3,359,0,3421,831,1724,11,16,324,22,0,269,263,69,590,404,664,27,119,102,19,3,17,53,7,63,41,0,0,52,6,22,5,539,36,59,4,34,47,241,318,52,116,431,1027,14,971,575,897,64,8,11,17,14,483,270,980,54,433,176,0,25,24245,327,2166,0,4,0,134,3059,-1126,4564,28809,20,8,28,31134,35726,59971,-7052,-35,-16,-565,-7668,-14072,-21740,13986,38231,0.245374709,
パルプ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,1,0,0,13969,-267,-243,72,-155,0,0,0,0,0,0,0,129,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,7171,0,0,0,0,0,0,0,0,0,0,0,-608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20022,-774,-2043,0,0,0,0,0,77,-2740,17282,0,0,0,0,-2740,17282,-4933,0,0,-244,-5177,-8513,-13690,-16430,3592,0.207846314,
紙・板紙,0,0,0,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,202,0,0,0,1,0,0,5,6,1,113,0,87,16,0,0,10139,590,3861,4910,0,0,0,0,0,0,0,0,0,18,74,101,0,0,3021,0,0,748,166,478,0,0,15,0,43,482,119,0,0,0,0,1,0,0,0,0,308,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,221,338,3,0,0,52,139,0,0,0,0,0,450,0,0,0,0,30,404,0,11,0,1,0,0,0,0,0,0,20,0,85,101,62,0,0,5,0,0,0,0,4,2,0,0,0,28,373,0,0,0,0,96,0,2818,20,32,483,52,122,527,0,52,159,136,141,0,0,0,0,0,467,88,0,18,42,0,3275,31,36411,177,507,0,0,0,0,0,-937,-253,36158,275,0,275,27051,27073,63484,-1352,-3,0,-108,-1463,-29870,-31333,-4260,32151,0.133442115,
加工紙,0,0,0,3,0,15,0,1,0,0,0,0,0,0,0,0,1,12,0,131,0,0,0,0,0,0,0,0,1,0,0,2,5,1,2,37,26,159,0,0,0,4439,352,5,0,0,3,0,0,0,0,0,4,229,0,0,2,0,38,0,0,954,0,0,0,0,73,0,111,6,97,0,0,0,0,0,0,6,0,0,600,8,0,45,0,95,0,0,0,19,853,1,0,0,0,0,36,0,28,0,0,1,0,0,0,1845,492,1791,37,0,0,127,35,0,22,0,2,0,193,0,0,0,0,9,648,0,1440,198,189,0,0,0,0,0,0,0,1,1,1,1,0,0,50,0,0,0,38,0,0,0,0,0,65,724,0,0,21,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,7,0,0,0,0,7,81,6,16508,1,12,0,0,0,0,0,-1709,-1696,14812,2,0,2,24724,23030,39538,-1548,0,0,-123,-1671,-12078,-13749,9281,25789,0.071766136,
紙製容器,39,0,548,243,0,88,537,383,0,0,9,53,1,0,0,0,788,1664,67,2455,123,858,1696,759,1323,3,0,5,1,0,0,42,22,7,43,0,26,315,0,51,6,10,118,37,6,6,139,0,214,392,115,651,29,2569,760,3046,60,120,844,0,0,644,3,142,0,0,152,360,248,6,246,0,0,0,0,0,0,25,0,0,51,20,6,5,76,329,0,37,2,5,377,2,1,1,1,0,111,2,7,260,54,2,28,0,0,1441,410,619,76,0,1,467,29,0,10,0,0,0,312,0,0,0,2,35,513,0,0,0,0,0,0,0,0,0,0,0,258,2267,65,89,4,0,0,0,0,0,63,0,0,0,0,0,16,719,1,5,17,0,0,0,19,3,9,62,7,173,46,14,53,0,0,28,0,0,0,0,0,4,10,161,0,2,12,0,11,32507,35,210,0,0,0,0,0,-134,111,32618,0,0,0,8253,8364,40871,-722,0,0,-58,-780,-25978,-26758,-18394,14113,0.179655405,
その他の紙加工品,0,0,0,45,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,38,0,0,0,17,0,0,0,0,2,0,0,9,13,1,22,1,5,34,0,33,1,4,248,2,0,0,1,0,0,4,1,10,0,54,30,81,2,0,20,0,0,354,1,3,0,0,42,7,6,0,3,0,0,0,0,0,0,0,0,0,13,0,0,1,0,2,0,0,0,0,22,0,0,1,3,0,5,0,2,9,2,1,1,0,0,151,60,54,6,0,0,62,2,0,0,32,10,0,20,1,0,0,0,1,41,0,3,5,159,0,0,0,0,0,3,70,35,1384,157,251,0,0,0,16,0,1,2,13,48,6,0,0,22,104,3,1,26,11,16,0,2,11,26,70,40,46,66,534,6,926,600,98,0,0,12,1,0,226,50,931,30,44,36,8538,20,16257,1276,3414,0,0,0,0,0,229,4919,21176,0,0,0,13138,18057,34314,-314,0,0,-25,-339,-14379,-14718,3339,19596,0.304967888,
印刷・製版・製本,0,0,0,0,0,11,0,2,0,0,0,23,0,0,4,2,1752,348,136,1441,95,437,1397,12,127,0,0,0,1,0,0,7,79,4,18,7,13,114,1,4,18,52,626,1796,1,0,14,11,58,17,45,24,14,286,146,803,136,51,1457,17,1,164,86,125,0,0,220,9,17,0,17,0,0,0,0,1,77,1,9,0,63,131,23,41,166,113,0,74,14,54,355,3,8,1,18,7,341,16,21,843,631,8,3,0,0,13834,328,898,212,1,2,60,245,0,40,780,857,0,418,42,5,65,9,4,561,0,87,137,64,88,54,550,229,2,232,334,185,4112,2534,3797,16,4,0,91,3,24,217,1,50,55,0,0,24,2,202,116,1321,86,112,9,2675,800,1483,1326,330,689,2515,1422,113,1139,287,2457,51,1,695,53,142,720,42,177,100,545,162,0,4,66295,264,293,0,0,0,0,0,-67,490,66785,0,0,0,27708,28198,94493,-451,-1,0,-36,-488,-60140,-60628,-32430,33865,0.09219136,
化学肥料,687,53,345,195,702,155,0,11,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335,-20,821,0,1802,8,527,395,1,140,93,0,1,1,454,5,0,0,0,7,0,0,6,0,0,0,6,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,2,-265,0,0,0,58,27,51,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,36,0,97,6816,0,114,0,0,0,0,0,238,352,7168,0,0,0,2310,2662,9478,-2055,0,-1,-165,-2221,-4488,-6709,-4047,2769,0.064034598,
ソーダ工業製品,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14,8,0,4,2,105,3,0,0,0,0,0,0,0,1,3,1,0,9,0,1,0,87,183,0,0,25,0,1,897,3586,72,2462,525,1399,646,14,980,303,2,0,125,708,17,0,48,0,0,0,0,488,0,51,3,9,0,0,0,0,3,0,0,257,0,0,0,2,2,0,19,0,0,0,0,73,0,0,0,0,1,4,0,28,99,4,0,0,0,0,525,87,24,0,1,0,63,74,0,6,0,0,0,84,1,0,0,0,1,1,0,0,0,0,5,3,0,0,0,269,130,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,39,0,31,0,0,0,0,0,0,0,0,0,0,0,66,157,0,0,23,14868,0,0,0,0,0,0,0,119,119,14987,0,0,0,770,889,15757,-856,0,-25,-69,-950,-7165,-8115,-7226,7642,0.458530727,
その他の無機化学工業製品,21,2,3,7,18,1,16,27,0,0,0,48,3,0,1,2,786,121,0,532,13,447,124,2,621,4,0,0,1,0,4,2,0,0,0,0,5,42,46,280,33,4,26,0,159,1008,13770,398,2183,563,2918,2926,9,2463,960,406,2671,345,8131,37,2,1758,8680,1589,0,0,203,100,127,77,97,0,0,0,1,20,61,10,185,0,1029,28,615,21,7,149,0,15,2,77,376,1,1,1,11,3,26,21,38,1,142,2,3,0,0,21475,363,400,94,2,0,861,46,0,10,72,9,0,94,111,0,9,2,8,293,0,28,35,24,109,107,2,1,0,318,532,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,14,38,0,0,0,0,0,0,5,8,38,4,0,0,723,201,193,51,40,0,0,0,5,31,32,0,6,122,0,2,7,0,50,84250,0,137,0,0,0,0,0,542,679,84929,26573,0,26573,73356,100608,184858,-27771,0,-421,-2255,-30447,-30133,-60580,40028,124278,0.286698301,
石油化学系基礎製品,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,44,0,0,1,30,0,2119,9993,57065,23205,5659,57180,8,50,48,0,2151,11,1003,159,0,9,7,40,0,0,-1,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,28,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,27,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159128,0,0,0,0,0,0,0,-2478,-2478,156650,1639,0,1639,64644,63805,222933,-1481,0,0,-117,-1598,-91939,-93537,-29732,129396,0.402891797,
脂肪族中間物・環式中間物・合成染料・有機顔料,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,5,0,0,9,42,2,10,9,0,0,3,0,0,4,29,0,0,1,0,8,13,4,42,193,0,210,21,0,0,385,3354,73034,11636,10996,70198,1127,4244,3568,1528,3487,573,9169,277,0,8678,68,71,0,0,38,2,7,1,82,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,603,61,200,3,0,2,105,1,0,0,1,3,0,0,2,0,0,0,1,29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,484,14,1,0,1,0,0,0,0,0,0,0,0,0,21,0,4,0,2,204723,0,2,0,0,0,0,0,-1070,-1068,203655,13372,0,13372,130312,142616,347339,-89414,0,-675,-7234,-97323,-45111,-142434,182,204905,0.300611328,
合成ゴム,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,35,0,0,18,0,0,5,0,409,0,0,5,0,0,0,0,0,2,0,261,1275,0,0,0,0,2,0,197,0,20,939,18818,6510,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,988,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,655,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,30285,0,0,0,0,0,0,0,-1276,-1276,29009,25527,0,25527,50702,74953,105238,-6522,0,0,-522,-7044,-2568,-9612,65341,95626,0.668654555,
その他の有機化学工業製品,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,13,472,215,0,256,41,455,144,53,171,3,0,0,2,0,0,52,0,0,0,1,36,0,6,387,89,3,7,1,12,16,7014,2,3278,780,8755,3766,2,4253,681,1941,2434,363,5306,31,8,7303,2938,3340,0,0,1183,15,3,11,3089,0,0,0,0,0,1,0,0,0,1544,5,12,0,1,9,0,0,0,78,14,0,0,0,0,0,2,0,2,1,666,0,3,0,0,15689,155,296,64,0,0,57,6,0,0,16,75,0,409,1,0,0,0,0,34,0,22,3,14,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,5,1,1,105,6,60,75,218,16,2,9,0,0,0,0,27,31,0,0,0,0,0,3,0,16,78774,0,0,0,0,0,0,0,-5005,-5005,73769,7199,0,7199,57815,60009,138783,-21376,0,-224,-1729,-23329,-45951,-69280,-9271,69503,0.060852119,
合成樹脂,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,3,0,0,138,0,0,1,0,63,10,0,33,295,25,109,22,0,0,0,0,0,0,0,825,226,0,58,3,1925,0,1763,0,0,70382,0,95,0,0,92,0,0,8,173,0,0,0,0,0,0,0,0,0,4753,0,0,5,0,37,0,0,0,0,0,0,0,0,0,0,0,0,22,252,0,0,36,0,0,10426,421,1652,91,0,0,418,27,0,12,0,0,0,3936,45,0,0,0,31,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,88,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,115,98988,0,0,0,0,0,0,0,-4889,-4889,94099,23175,0,23175,131475,149761,248749,-20374,0,-404,-1662,-22440,-16191,-38631,111130,210118,0.589464288,
