X,fishery,species,management,MC,catchShare,illegalFishing,implementYear,time,biomass,harvest1,harvest2,harvest_ill_for,profit1,profit2,BvBMSY,FvFMSY1,FvFMSY2,FvFMSYill,FvFMSYtotal,harvest,profit
135,Abalones nei single_stock,Abalones nei,FMSY,1,no_CS,illegal_fishing,2,5,45550.61931,1660.065305,0,0,36354730.75,0,0.740810334,1,0,0,1,1660.065305,36354730.75
136,Abalones nei single_stock,Abalones nei,BAU,1,no_CS,illegal_fishing,2,50,66940.28083,2021.125282,0,0,66149969.77,0,1.088680078,0.828466244,0,0,0.828466244,2021.125282,66149969.77
137,Abalones nei single_stock,Abalones nei,econOpt,1,no_CS,illegal_fishing,2,50,70931.16418,2203.083569,0,0,74178480.14,0,1.15358562,0.852242124,0,0,0.852242124,2203.083569,74178480.14
138,Abalones nei single_stock,Abalones nei,FMSY,1,no_CS,illegal_fishing,2,50,58019.21702,2114.475953,0,0,60095285.43,0,0.943592781,1,0,0,1,2114.475953,60095285.43
139,Abalones nei single_stock,Abalones nei,BAU,1,no_CS,illegal_fishing,2,6,47126.1269,1422.877307,0,0,34894675,0,0.766433527,0.828466244,0,0,0.828466244,1422.877307,34894675
140,Abalones nei single_stock,Abalones nei,econOpt,1,no_CS,illegal_fishing,2,6,50986.11937,596.3295326,0,0,19659277.51,0,0.829210331,0.320924943,0,0,0.320924943,596.3295326,19659277.51
141,Abalones nei single_stock,Abalones nei,FMSY,1,no_CS,illegal_fishing,2,6,46034.8718,1677.7136,0,0,37276760.87,0,0.748685951,1,0,0,1,1677.7136,37276760.87
142,Abalones nei single_stock,Abalones nei,BAU,1,no_CS,illegal_fishing,2,7,47866.36091,1445.227164,0,0,36062336.88,0,0.778472288,0.828466244,0,0,0.828466244,1445.227164,36062336.88
143,Abalones nei single_stock,Abalones nei,econOpt,1,no_CS,illegal_fishing,2,7,52589.89233,677.7088613,0,0,22366716.18,0,0.855293216,0.353598159,0,0,0.353598159,677.7088613,22366716.18
144,Abalones nei single_stock,Abalones nei,FMSY,1,no_CS,illegal_fishing,2,7,46507.48694,1694.937778,0,0,38176633.17,0,0.756372305,1,0,0,1,1694.937778,38176633.17
145,Abalones nei single_stock,Abalones nei,BAU,1,no_CS,illegal_fishing,2,8,48592.3223,1467.146087,0,0,37207484.8,0,0.790278926,0.828466244,0,0,0.828466244,1467.146087,37207484.8
146,Abalones nei single_stock,Abalones nei,econOpt,1,no_CS,illegal_fishing,2,8,54124.0185,759.1283516,0,0,25102607.58,0,0.880243405,0.384852481,0,0,0.384852481,759.1283516,25102607.58
147,Abalones nei single_stock,Abalones nei,FMSY,1,no_CS,illegal_fishing,2,8,46968.54298,1711.740692,0,0,39054496.61,0,0.763870668,1,0,0,1,1711.740692,39054496.61
148,Abalones nei single_stock,Abalones nei,BAU,1,no_CS,illegal_fishing,2,9,49303.82695,1488.628519,0,0,38329828.33,0,0.801850448,0.828466244,0,0,0.828466244,1488.628519,38329828.33
149,Abalones nei single_stock,Abalones nei,econOpt,1,no_CS,illegal_fishing,2,9,55586.02308,841.8720138,0,0,27896968.55,0,0.904020647,0.415575161,0,0,0.415575161,841.8720138,27896968.55
150,Abalones nei single_stock,Abalones nei,FMSY,1,no_CS,illegal_fishing,2,9,47418.13248,1728.125715,0,0,39910527.45,0,0.771182546,1,0,0,1,1728.125715,39910527.45
151,Alaska pollock(=Walleye poll.) pacific_stock,Alaska pollock(=Walleye poll.),BAU,1,no_CS,illegal_fishing,2,1,6592137.485,179770.0613,0,0,-249435400.1,0,0.177242792,0.836139237,0,0,0.836139237,179770.0613,-249435400.1
152,Alaska pollock(=Walleye poll.) pacific_stock,Alaska pollock(=Walleye poll.),econOpt,1,no_CS,illegal_fishing,2,1,6592137.485,179770.0613,0,0,-249435400.1,0,0.177242792,0.836139237,0,0,0.836139237,179770.0613,-249435400.1
153,Alaska pollock(=Walleye poll.) pacific_stock,Alaska pollock(=Walleye poll.),FMSY,1,no_CS,illegal_fishing,2,1,6592137.485,179770.0613,0,0,-249435400.1,0,0.177242792,0.836139237,0,0,0.836139237,179770.0613,-249435400.1
154,Alaska pollock(=Walleye poll.) pacific_stock,Alaska pollock(=Walleye poll.),BAU,1,no_CS,illegal_fishing,2,10,10115708.4,275859.1615,0,0,-146935791.9,0,0.271981038,0.836139237,0,0,0.836139237,275859.1615,-146935791.9
155,Alaska pollock(=Walleye poll.) pacific_stock,Alaska pollock(=Walleye poll.),econOpt,1,no_CS,illegal_fishing,2,10,12211183.08,5495.68953,0,0,3736739.885,0,0.328322063,0.013799137,0,0,0.013799137,5495.68953,3736739.885
156,Alaska pollock(=Walleye poll.) pacific_stock,Alaska pollock(=Walleye poll.),FMSY,1,no_CS,illegal_fishing,2,10,9742001.805,317731.8214,0,0,-217836070.1,0,0.26193319,1,0,0,1,317731.8214,-217836070.1
157,Alaska pollock(=Walleye poll.) pacific_stock,Alaska pollock(=Walleye poll.),BAU,1,no_CS,illegal_fishing,2,11,10550798.13,287724.2217,0,0,-134279163.6,0,0.283679296,0.836139237,0,0,0.836139237,287724.2217,-134279163.6
158,Alaska pollock(=Walleye poll.) pacific_stock,Alaska pollock(=Walleye poll.),econOpt,1,no_CS,illegal_fishing,2,11,13004160.01,7550.624286,0,0,5094257.517,0,0.349642833,0.017802789,0,0,0.017802789,7550.624286,5094257.517
159,Alaska pollock(=Walleye poll.) pacific_stock,Alaska pollock(=Walleye poll.),FMSY,1,no_CS,illegal_fishing,2,11,10118284.57,330004.1461,0,0,-204745007,0,0.272050304,1,0,0,1,330004.1461,-204745007
160,Alaska pollock(=Walleye poll.) pacific_stock,Alaska pollock(=Walleye poll.),BAU,1,no_CS,illegal_fishing,2,12,10993211.81,299789.0086,0,0,-121409484,0,0.295574472,0.836139237,0,0,0.836139237,299789.0086,-121409484
161,Alaska pollock(=Walleye poll.) pacific_stock,Alaska pollock(=Walleye poll.),econOpt,1,no_CS,illegal_fishing,2,12,13825161.66,9896.3804,0,0,6670779.801,0,0.371717103,0.021947935,0,0,0.021947935,9896.3804,6670779.801
162,Alaska pollock(=Walleye poll.) pacific_stock,Alaska pollock(=Walleye poll.),FMSY,1,no_CS,illegal_fishing,2,12,10499344.59,342432.2791,0,0,-191487740.9,0,0.282295864,1,0,0,1,342432.2791,-191487740.9
163,Alaska pollock(=Walleye poll.) pacific_stock,Alaska pollock(=Walleye poll.),BAU,1,no_CS,illegal_fishing,2,13,11442510.2,312041.5442,0,0,-108339530.2,0,0.307654757,0.836139237,0,0,0.836139237,312041.5442,-108339530.2
164,Alaska pollock(=Walleye poll.) pacific_stock,Alaska pollock(=Walleye poll.),econOpt,1,no_CS,illegal_fishing,2,13,14673340.24,12552.91649,0,0,8491276.581,0,0.39452208,0.026230293,0,0,0.026230293,12552.91649,8491276.581
165,Alaska pollock(=Walleye poll.) pacific_stock,Alaska pollock(=Walleye poll.),FMSY,1,no_CS,illegal_fishing,2,13,10884809.9,355004.0888,0,0,-178077213,0,0.292659869,1,0,0,1,355004.0888,-178077213
166,Alaska pollock(=Walleye poll.) pacific_stock,Alaska pollock(=Walleye poll.),BAU,1,no_CS,illegal_fishing,2,14,11898238.96,324469.4385,0,0,-95082518.85,0,0.319907935,0.836139237,0,0,0.836139237,324469.4385,-95082518.85
167,Alaska pollock(=Walleye poll.) pacific_stock,Alaska pollock(=Walleye poll.),econOpt,1,no_CS,illegal_fishing,2,14,15547715.3,17139.35182,0,0,11470989.61,0,0.418031401,0.033799892,0,0,0.033799892,17139.35182,11470989.61
168,Alaska pollock(=Walleye poll.) pacific_stock,Alaska pollock(=Walleye poll.),FMSY,1,no_CS,illegal_fishing,2,14,11274301.57,367707.2171,0,0,-164526605.6,0,0.303132132,1,0,0,1,367707.2171,-164526605.6
169,Alaska pollock(=Walleye poll.) pacific_stock,Alaska pollock(=Walleye poll.),BAU,1,no_CS,illegal_fishing,2,15,12359930.61,337059.9427,0,0,-81652049.11,0,0.332321438,0.836139237,0,0,0.836139237,337059.9427,-81652049.11
170,Alaska pollock(=Walleye poll.) pacific_stock,Alaska pollock(=Walleye poll.),econOpt,1,no_CS,illegal_fishing,2,15,16445578.62,22826.181,0,0,15158597.3,0,0.442172251,0.042557057,0,0,0.042557057,22826.181,15158597.3
171,Alaska pollock(=Walleye poll.) pacific_stock,Alaska pollock(=Walleye poll.),FMSY,1,no_CS,illegal_fishing,2,15,11667435.23,380529.1276,0,0,-150849291.4,0,0.313702316,1,0,0,1,380529.1276,-150849291.4
172,Alaska pollock(=Walleye poll.) pacific_stock,Alaska pollock(=Walleye poll.),BAU,1,no_CS,illegal_fishing,2,16,12827106.47,349800.0038,0,0,-68062044.93,0,0.344882395,0.836139237,0,0,0.836139237,349800.0038,-68062044.93
173,Alaska pollock(=Walleye poll.) pacific_stock,Alaska pollock(=Walleye poll.),econOpt,1,no_CS,illegal_fishing,2,16,17364901.11,29180.34102,0,0,19343450.92,0,0.466890074,0.051523522,0,0,0.051523522,29180.34102,19343450.92
174,Alaska pollock(=Walleye poll.) pacific_stock,Alaska pollock(=Walleye poll.),FMSY,1,no_CS,illegal_fishing,2,16,12063822.5,393457.153,0,0,-137058783.1,0,0.32435998,1,0,0,1,393457.153,-137058783.1
175,Alaska pollock(=Walleye poll.) pacific_stock,Alaska pollock(=Walleye poll.),BAU,1,no_CS,illegal_fishing,2,17,13299278.75,362676.3189,0,0,-54326696.69,0,0.35757769,0.836139237,0,0,0.836139237,362676.3189,-54326696.69
176,Alaska pollock(=Walleye poll.) pacific_stock,Alaska pollock(=Walleye poll.),econOpt,1,no_CS,illegal_fishing,2,17,18303976.15,36226.16926,0,0,24066383.32,0,0.492138983,0.06068264,0,0,0.06068264,36226.16926,24066383.32
177,Alaska pollock(=Walleye poll.) pacific_stock,Alaska pollock(=Walleye poll.),FMSY,1,no_CS,illegal_fishing,2,17,12463072.38,406478.5416,0,0,-123168682.9,0,0.335094611,1,0,0,1,406478.5416,-123168682.9
178,Alaska pollock(=Walleye poll.) pacific_stock,Alaska pollock(=Walleye poll.),BAU,1,no_CS,illegal_fishing,2,18,13775952.47,375675.3899,0,0,-40460403.01,0,0.370394016,0.836139237,0,0,0.836139237,375675.3899,-40460403.01
179,Alaska pollock(=Walleye poll.) pacific_stock,Alaska pollock(=Walleye poll.),econOpt,1,no_CS,illegal_fishing,2,18,19260985.67,46417.61607,0,0,30684718.08,0,0.517870097,0.073891046,0,0,0.073891046,46417.61607,30684718.08
180,Alaska pollock(=Walleye poll.) pacific_stock,Alaska pollock(=Walleye poll.),FMSY,1,no_CS,illegal_fishing,2,18,12864792.71,419580.5032,0,0,-109192634.4,0,0.345895665,1,0,0,1,419580.5032,-109192634.4
181,Alaska pollock(=Walleye poll.) pacific_stock,Alaska pollock(=Walleye poll.),BAU,1,no_CS,illegal_fishing,2,19,14256627.47,388783.5775,0,0,-26477713.05,0,0.383317924,0.836139237,0,0,0.836139237,388783.5775,-26477713.05
182,Alaska pollock(=Walleye poll.) pacific_stock,Alaska pollock(=Walleye poll.),econOpt,1,no_CS,illegal_fishing,2,19,20231580.14,58736.46331,0,0,38667953,0,0.543966469,0.089015469,0,0,0.089015469,58736.46331,38667953
183,Alaska pollock(=Walleye poll.) pacific_stock,Alaska pollock(=Walleye poll.),FMSY,1,no_CS,illegal_fishing,2,19,13268591.52,432750.2534,0,0,-95144274.7,0,0.356752603,1,0,0,1,432750.2534,-95144274.7
184,Alaska pollock(=Walleye poll.) pacific_stock,Alaska pollock(=Walleye poll.),BAU,1,no_CS,illegal_fishing,2,2,6944924.986,189390.7088,0,0,-239172918.8,0,0.186728189,0.836139237,0,0,0.836139237,189390.7088,-239172918.8
185,Alaska pollock(=Walleye poll.) pacific_stock,Alaska pollock(=Walleye poll.),econOpt,1,no_CS,illegal_fishing,2,2,6944924.986,297.0145771,0,0,217133.3722,0,0.186728189,0.001311287,0,0,0.001311287,297.0145771,217133.3722
186,Alaska pollock(=Walleye poll.) pacific_stock,Alaska pollock(=Walleye poll.),FMSY,1,no_CS,illegal_fishing,2,2,6944924.986,226506.1852,0,0,-315147752.3,0,0.186728189,1,0,0,1,226506.1852,-315147752.3
187,Alaska pollock(=Walleye poll.) pacific_stock,Alaska pollock(=Walleye poll.),BAU,1,no_CS,illegal_fishing,2,20,14740800.4,401987.1548,0,0,-12393269.6,0,0.396335881,0.836139237,0,0,0.836139237,401987.1548,-12393269.6
188,Alaska pollock(=Walleye poll.) pacific_stock,Alaska pollock(=Walleye poll.),econOpt,1,no_CS,illegal_fishing,2,20,21212306.63,72156.49751,0,0,47497006.2,0,0.570335261,0.104297774,0,0,0.104297774,72156.49751,47497006.2
189,Alaska pollock(=Walleye poll.) pacific_stock,Alaska pollock(=Walleye poll.),FMSY,1,no_CS,illegal_fishing,2,20,13674078.32,445975.0572,0,0,-81037188.66,0,0.367654926,1,0,0,1,445975.0572,-81037188.66
190,Alaska pollock(=Walleye poll.) pacific_stock,Alaska pollock(=Walleye poll.),BAU,1,no_CS,illegal_fishing,2,21,15227966.57,415272.359,0,0,1778246.457,0,0.409434317,0.836139237,0,0,0.836139237,415272.359,1778246.457
191,Alaska pollock(=Walleye poll.) pacific_stock,Alaska pollock(=Walleye poll.),econOpt,1,no_CS,illegal_fishing,2,21,22200663.77,86670.02807,0,0,57199673.81,0,0.596909218,0.119698986,0,0,0.119698986,86670.02807,57199673.81
192,Alaska pollock(=Walleye poll.) pacific_stock,Alaska pollock(=Walleye poll.),FMSY,1,no_CS,illegal_fishing,2,21,14080865.43,459242.2696,0,0,-66884864.64,0,0.37859221,1,0,0,1,459242.2696,-66884864.64
193,Alaska pollock(=Walleye poll.) pacific_stock,Alaska pollock(=Walleye poll.),BAU,1,no_CS,illegal_fishing,2,22,15717621.86,428625.4424,0,0,16022170.23,0,0.422599678,0.836139237,0,0,0.836139237,428625.4424,16022170.23
194,Alaska pollock(=Walleye poll.) pacific_stock,Alaska pollock(=Walleye poll.),econOpt,1,no_CS,illegal_fishing,2,22,23194122.24,106582.5837,0,0,70118240.82,0,0.623620334,0.140895069,0,0,0.140895069,106582.5837,70118240.82
195,Alaska pollock(=Walleye poll.) pacific_stock,Alaska pollock(=Walleye poll.),FMSY,1,no_CS,illegal_fishing,2,22,14488569.11,472539.3759,0,0,-52700652.46,0,0.389554139,1,0,0,1,472539.3759,-52700652.46
196,Alaska pollock(=Walleye poll.) pacific_stock,Alaska pollock(=Walleye poll.),BAU,1,no_CS,illegal_fishing,2,23,16209264.48,442032.7211,0,0,30323904.92,0,0.435818473,0.836139237,0,0,0.836139237,442032.7211,30323904.92
197,Alaska pollock(=Walleye poll.) pacific_stock,Alaska pollock(=Walleye poll.),econOpt,1,no_CS,illegal_fishing,2,23,24185824.72,128418.7517,0,0,84405745.58,0,0.650284238,0.162800238,0,0,0.162800238,128418.7517,84405745.58
198,Alaska pollock(=Walleye poll.) pacific_stock,Alaska pollock(=Walleye poll.),FMSY,1,no_CS,illegal_fishing,2,23,14896810.78,485854.0284,0,0,-38497723.51,0,0.400530532,1,0,0,1,485854.0284,-38497723.51
199,Alaska pollock(=Walleye poll.) pacific_stock,Alaska pollock(=Walleye poll.),BAU,1,no_CS,illegal_fishing,2,24,16702396.71,455480.6219,0,0,44668971.73,0,0.449077319,0.836139237,0,0,0.836139237,455480.6219,44668971.73
200,Alaska pollock(=Walleye poll.) pacific_stock,Alaska pollock(=Walleye poll.),econOpt,1,no_CS,illegal_fishing,2,24,25172310.46,151545.8936,0,0,99748669.82,0,0.676807879,0.184590177,0,0,0.184590177,151545.8936,99748669.82
201,Alaska pollock(=Walleye poll.) pacific_stock,Alaska pollock(=Walleye poll.),FMSY,1,no_CS,illegal_fishing,2,24,15305218.05,499174.0819,0,0,-24289033.16,0,0.411511378,1,0,0,1,499174.0819,-24289033.16
202,Alaska pollock(=Walleye poll.) pacific_stock,Alaska pollock(=Walleye poll.),BAU,1,no_CS,illegal_fishing,2,25,17196526.51,468955.7267,0,0,59043057.44,0,0.462362986,0.836139237,0,0,0.836139237,468955.7267,59043057.44
203,Alaska pollock(=Walleye poll.) pacific_stock,Alaska pollock(=Walleye poll.),econOpt,1,no_CS,illegal_fishing,2,25,26150759.03,176540.9079,0,0,116472274.4,0,0.703115424,0.206989612,0,0,0.206989612,176540.9079,116472274.4
204,Alaska pollock(=Walleye poll.) pacific_stock,Alaska pollock(=Walleye poll.),FMSY,1,no_CS,illegal_fishing,2,25,15713425.75,512487.6268,0,0,-10087285.69,0,0.422486858,1,0,0,1,512487.6268,-10087285.69
205,Alaska pollock(=Walleye poll.) pacific_stock,Alaska pollock(=Walleye poll.),BAU,1,no_CS,illegal_fishing,2,26,17691169.06,482444.8147,0,0,73432059.27,0,0.47566244,0.836139237,0,0,0.836139237,482444.8147,73432059.27
206,Alaska pollock(=Walleye poll.) pacific_stock,Alaska pollock(=Walleye poll.),econOpt,1,no_CS,illegal_fishing,2,26,27117804.28,207770.7152,0,0,136935658.4,0,0.729116368,0.234918547,0,0,0.234918547,207770.7152,136935658.4
207,Alaska pollock(=Walleye poll.) pacific_stock,Alaska pollock(=Walleye poll.),FMSY,1,no_CS,illegal_fishing,2,26,16121076.89,525783.0193,0,0,4095098.306,0,0.433447373,1,0,0,1,525783.0193,4095098.306
208,Alaska pollock(=Walleye poll.) pacific_stock,Alaska pollock(=Walleye poll.),BAU,1,no_CS,illegal_fishing,2,27,18185848.26,495934.902,0,0,87822126.98,0,0.488962879,0.836139237,0,0,0.836139237,495934.902,87822126.98
209,Alaska pollock(=Walleye poll.) pacific_stock,Alaska pollock(=Walleye poll.),econOpt,1,no_CS,illegal_fishing,2,27,28065748.18,240093.5558,0,0,158364799.8,0,0.754603735,0.262295822,0,0,0.262295822,240093.5558,158364799.8
210,Alaska pollock(=Walleye poll.) pacific_stock,Alaska pollock(=Walleye poll.),FMSY,1,no_CS,illegal_fishing,2,27,16527823.45,539048.9094,0,0,18246011.74,0,0.444383568,1,0,0,1,539048.9094,18246011.74
211,Alaska pollock(=Walleye poll.) pacific_stock,Alaska pollock(=Walleye poll.),BAU,1,no_CS,illegal_fishing,2,28,18680098.01,509413.2779,0,0,102199702,0,0.502251771,0.836139237,0,0,0.836139237,509413.2779,102199702
212,Alaska pollock(=Walleye poll.) pacific_stock,Alaska pollock(=Walleye poll.),econOpt,1,no_CS,illegal_fishing,2,28,28992035.62,273313.2266,0,0,180646914,0,0.779508824,0.289047644,0,0,0.289047644,273313.2266,180646914
213,Alaska pollock(=Walleye poll.) pacific_stock,Alaska pollock(=Walleye poll.),FMSY,1,no_CS,illegal_fishing,2,28,16933327.23,552274.2667,0,0,32353688.29,0,0.455286347,1,0,0,1,552274.2667,32353688.29
214,Alaska pollock(=Walleye poll.) pacific_stock,Alaska pollock(=Walleye poll.),BAU,1,no_CS,illegal_fishing,2,29,19173463.47,522867.539,0,0,116551553.5,0,0.515516887,0.836139237,0,0,0.836139237,522867.539,116551553.5
215,Alaska pollock(=Walleye poll.) pacific_stock,Alaska pollock(=Walleye poll.),econOpt,1,no_CS,illegal_fishing,2,29,29894389.12,308148.1648,0,0,204152325.2,0,0.803770401,0.316051165,0,0,0.316051165,308148.1648,204152325.2
216,Alaska pollock(=Walleye poll.) pacific_stock,Alaska pollock(=Walleye poll.),FMSY,1,no_CS,illegal_fishing,2,29,17337260.53,565448.4032,0,0,46406726.92,0,0.466146901,1,0,0,1,565448.4032,46406726.92
217,Alaska pollock(=Walleye poll.) pacific_stock,Alaska pollock(=Walleye poll.),BAU,1,no_CS,illegal_fishing,2,3,7308020.88,199292.47,0,0,-228610569.5,0,0.196490748,0.836139237,0,0,0.836139237,199292.47,-228610569.5
218,Alaska pollock(=Walleye poll.) pacific_stock,Alaska pollock(=Walleye poll.),econOpt,1,no_CS,illegal_fishing,2,3,7497114.574,396.5316611,0,0,291574.0856,0,0.20157491,0.001621703,0,0,0.001621703,396.5316611,291574.0856
219,Alaska pollock(=Walleye poll.) pacific_stock,Alaska pollock(=Walleye poll.),FMSY,1,no_CS,illegal_fishing,2,3,7270905.404,237137.9172,0,0,-303806732.7,0,0.195492824,1,0,0,1,237137.9172,-303806732.7
220,Alaska pollock(=Walleye poll.) pacific_stock,Alaska pollock(=Walleye poll.),BAU,1,no_CS,illegal_fishing,2,30,19665502.22,536285.6203,0,0,130864811.5,0,0.528746333,0.836139237,0,0,0.836139237,536285.6203,130864811.5
221,Alaska pollock(=Walleye poll.) pacific_stock,Alaska pollock(=Walleye poll.),econOpt,1,no_CS,illegal_fishing,2,30,30769900.94,348455.8886,0,0,230947797.6,0,0.827310286,0.347223574,0,0,0.347223574,348455.8886,230947797.6
222,Alaska pollock(=Walleye poll.) pacific_stock,Alaska pollock(=Walleye poll.),FMSY,1,no_CS,illegal_fishing,2,30,17739306.76,578560.9939,0,0,60394113.64,0,0.476956718,1,0,0,1,578560.9939,60394113.64
223,Alaska pollock(=Walleye poll.) pacific_stock,Alaska pollock(=Walleye poll.),BAU,1,no_CS,illegal_fishing,2,31,20155785.26,549655.8227,0,0,145126996.3,0,0.541928572,0.836139237,0,0,0.836139237,549655.8227,145126996.3
224,Alaska pollock(=Walleye poll.) pacific_stock,Alaska pollock(=Walleye poll.),econOpt,1,no_CS,illegal_fishing,2,31,31611892.05,388899.6419,0,0,258090665.8,0,0.8499489,0.377202486,0,0,0.377202486,388899.6419,258090665.8
225,Alaska pollock(=Walleye poll.) pacific_stock,Alaska pollock(=Walleye poll.),FMSY,1,no_CS,illegal_fishing,2,31,18139161.02,591602.0943,0,0,74305240.69,0,0.487707599,1,0,0,1,591602.0943,74305240.69
226,Alaska pollock(=Walleye poll.) pacific_stock,Alaska pollock(=Walleye poll.),BAU,1,no_CS,illegal_fishing,2,32,20643897.92,562966.838,0,0,159326045.5,0,0.555052457,0.836139237,0,0,0.836139237,562966.838,159326045.5
227,Alaska pollock(=Walleye poll.) pacific_stock,Alaska pollock(=Walleye poll.),econOpt,1,no_CS,illegal_fishing,2,32,32419087.61,429217.9016,0,0,285397785.8,0,0.871651966,0.40594251,0,0,0.40594251,429217.9016,285397785.8
228,Alaska pollock(=Walleye poll.) pacific_stock,Alaska pollock(=Walleye poll.),FMSY,1,no_CS,illegal_fishing,2,32,18536530.56,604562.1563,0,0,88129922.99,0,0.498391673,1,0,0,1,604562.1563,88129922.99
229,Alaska pollock(=Walleye poll.) pacific_stock,Alaska pollock(=Walleye poll.),BAU,1,no_CS,illegal_fishing,2,33,21129440.69,576207.7714,0,0,173450337.1,0,0.568107244,0.836139237,0,0,0.836139237,576207.7714,173450337.1
230,Alaska pollock(=Walleye poll.) pacific_stock,Alaska pollock(=Walleye poll.),econOpt,1,no_CS,illegal_fishing,2,33,33190588.13,469167.5911,0,0,312690589.1,0,0.8923953,0.433411619,0,0,0.433411619,469167.5911,312690589.1
231,Alaska pollock(=Walleye poll.) pacific_stock,Alaska pollock(=Walleye poll.),FMSY,1,no_CS,illegal_fishing,2,33,18931135.17,617432.0412,0,0,101858412,0,0.509001407,1,0,0,1,617432.0412,101858412
232,Alaska pollock(=Walleye poll.) pacific_stock,Alaska pollock(=Walleye poll.),BAU,1,no_CS,illegal_fishing,2,34,21612029.88,589368.1596,0,0,187488710.2,0,0.581082619,0.836139237,0,0,0.836139237,589368.1596,187488710.2
233,Alaska pollock(=Walleye poll.) pacific_stock,Alaska pollock(=Walleye poll.),econOpt,1,no_CS,illegal_fishing,2,34,33925848.2,511638.168,0,0,341504967.7,0,0.912164236,0.462402011,0,0,0.462402011,511638.168,341504967.7
234,Alaska pollock(=Walleye poll.) pacific_stock,Alaska pollock(=Walleye poll.),FMSY,1,no_CS,illegal_fishing,2,34,19322707.52,630203.03,0,0,115481407.3,0,0.519529612,1,0,0,1,630203.03,115481407.3
235,Alaska pollock(=Walleye poll.) pacific_stock,Alaska pollock(=Walleye poll.),BAU,1,no_CS,illegal_fishing,2,35,22091298.25,602437.9878,0,0,201430481.6,0,0.593968707,0.836139237,0,0,0.836139237,602437.9878,201430481.6
236,Alaska pollock(=Walleye poll.) pacific_stock,Alaska pollock(=Walleye poll.),econOpt,1,no_CS,illegal_fishing,2,35,34621539.5,554981.2821,0,0,370876600.2,0,0.930869287,0.491495396,0,0,0.491495396,554981.2821,370876600.2
